Year,"Country / territory of asylum/residence",Origin,"RSD procedure type / level","Tota pending start-year","of which UNHCR-assisted","Applied during year",statistics.filter.decisions_recognized,statistics.filter.decisions_other,Rejected,"Otherwise closed","Total decisions","Total pending end-year","of which UNHCR-assisted"
2018,Sweden,Latvia,"G / FI",0,0,*,0,0,0,*,*,*,0
2018,Ukraine,Latvia,"G / FI",0,0,*,0,0,0,*,*,0,0
2018,"United States of America",Latvia,"G / EO",19,0,15,6,0,0,0,6,24,0
2018,"United States of America",Latvia,"G / AR",22,0,0,0,0,0,0,,18,0
2018,"United States of America",Latvia,"G / IN",45,0,8,*,0,*,12,14,40,0
2018,Brazil,"China, Macao SAR","G / FI",*,0,21,0,0,0,0,,25,0
2018,"United Kingdom","China, Macao SAR","G / FI",0,0,*,0,0,0,0,,*,0
2018,Hungary,"China, Macao SAR","G / FI",0,0,*,*,0,0,0,*,0,0
2018,Albania,Morocco,"G / FI",*,*,226,0,0,0,199,199,28,28
2018,"United Arab Emirates",Morocco,"U / FI",0,0,*,0,0,0,*,*,0,0
2018,Argentina,Morocco,"G / FI",5,*,*,0,0,0,*,*,5,*
2018,Argentina,Morocco,"G / AR",6,0,0,0,0,*,0,*,5,0
2018,Australia,Morocco,"G / AR",*,0,0,0,0,0,0,,*,0
2018,Australia,Morocco,"G / FI",0,0,0,0,0,0,0,,7,0
2018,Austria,Morocco,"G / FA",218,0,193,*,*,95,28,128,112,0
2018,Belgium,Morocco,"G / FI",130,0,210,20,0,170,0,190,165,0
2018,Belgium,Morocco,"G / RA",0,0,45,0,0,75,0,75,0,0
2018,Bulgaria,Morocco,"G / FA",*,*,*,0,0,*,0,*,*,*
2018,"Bosnia and Herzegovina",Morocco,"G / JR",0,0,*,0,0,0,0,,*,*
2018,"Bosnia and Herzegovina",Morocco,"G / FI",22,22,22,0,0,5,32,37,7,7
2018,"Bolivia (Plurinational State of)",Morocco,"G / FI",*,*,0,0,0,0,0,,*,*
2018,Brazil,Morocco,"G / FI",331,78,218,7,0,12,22,41,508,177
2018,Canada,Morocco,"G / AR",12,0,*,0,0,*,0,*,13,0
2018,Canada,Morocco,"G / FI",47,0,72,16,0,7,7,30,90,0
2018,Switzerland,Morocco,"G / FI",101,0,440,7,*,65,438,512,96,0
2018,Switzerland,Morocco,"G / RA",0,0,35,0,0,0,0,,0,0
2018,Chile,Morocco,"G / FI",*,*,0,0,0,0,0,,*,0
2018,China,Morocco,"U / FI",0,0,*,0,0,0,0,,*,0
2018,Cyprus,Morocco,"G / AR",*,0,0,0,0,0,0,,*,0
2018,Cyprus,Morocco,"G / FI",*,0,*,0,0,0,*,*,5,0
2018,"Czech Rep.",Morocco,"G / FI",*,0,*,0,0,*,*,*,*,0
2018,"Czech Rep.",Morocco,"G / RA",0,0,*,0,0,0,0,,0,0
2018,Germany,Morocco,"G / RA",56,0,293,*,*,29,297,331,62,0
2018,Germany,Morocco,"G / NA",375,0,1096,29,39,814,558,1440,191,0
2018,Germany,Morocco,"G / JR",1260,0,869,16,18,373,590,997,1057,0
2018,Denmark,Morocco,"G / FI",64,0,174,0,0,42,0,42,35,0
2018,Denmark,Morocco,"G / AR",12,0,22,0,0,6,0,6,16,0
2018,Ecuador,Morocco,"G / FA",*,*,0,*,0,0,0,*,0,0
2018,Spain,Morocco,"G / FI",402,0,1324,64,0,132,0,196,1060,0
2018,Estonia,Morocco,"G / FI",0,0,*,0,0,*,*,*,0,0
2018,Finland,Morocco,"G / FI",15,0,24,*,0,7,27,35,12,0
2018,Finland,Morocco,"G / RA",*,0,*,0,0,0,*,*,*,0
2018,France,Morocco,"G / AR",165,0,333,42,13,219,32,306,215,0
2018,France,Morocco,"G / RA",0,0,25,0,0,0,0,,0,0
2018,France,Morocco,"G / FI",194,0,700,87,32,448,11,578,234,0
2018,France,Morocco,"G / RA",0,0,41,0,0,0,0,,0,0
2018,"United Kingdom",Morocco,"G / RA",0,0,*,*,0,0,0,*,0,0
2018,"United Kingdom",Morocco,"G / FI",115,0,118,13,9,72,26,120,114,0
2018,"United Kingdom",Morocco,"G / AR",0,0,44,13,0,25,*,40,0,0
2018,Georgia,Morocco,"G / FI",0,0,*,0,0,*,0,*,*,0
2018,Greece,Morocco,"G / FI",0,0,50,0,0,0,0,,0,0
2018,Greece,Morocco,"G / AR",75,0,117,*,0,49,16,68,102,0
2018,Greece,Morocco,"G / FI",200,0,353,38,*,131,170,341,243,0
2018,Croatia,Morocco,"G / FI",7,7,24,0,0,11,16,27,*,*
2018,Croatia,Morocco,"G / JR",*,*,*,0,0,5,0,5,*,*
2018,Hungary,Morocco,"G / FI",*,0,*,0,0,0,*,*,0,0
2018,Indonesia,Morocco,"U / FI",*,*,0,0,0,*,0,*,0,0
2018,Indonesia,Morocco,"U / AR",*,*,*,0,0,*,0,*,0,0
2018,Ireland,Morocco,"G / AR",*,0,8,0,0,*,0,*,8,0
2018,Ireland,Morocco,"G / FI",25,0,15,*,0,10,*,14,27,0
2018,Iraq,Morocco,"U / FI",*,*,0,0,0,0,*,*,*,*
2018,Iceland,Morocco,"G / AR",*,0,10,*,0,6,*,11,0,0
2018,Iceland,Morocco,"G / FI",8,0,12,0,0,*,8,12,8,0
2018,Italy,Morocco,"G / FI",1947,0,1729,66,281,1054,0,1401,2275,0
2018,Jordan,Morocco,"U / RA",*,*,0,0,0,0,0,,*,0
2018,Jordan,Morocco,"U / FI",13,13,5,*,0,0,0,*,17,17
2018,"Rep. of Korea",Morocco,"G / FA",144,*,305,0,0,61,26,87,362,6
2018,Kuwait,Morocco,"U / FI",*,*,0,0,0,0,0,,*,*
2018,Lebanon,Morocco,"U / FI",*,*,*,*,0,*,0,*,*,*
2018,Libya,Morocco,"U / FI",*,*,*,*,0,0,*,*,*,*
2018,Liechtenstein,Morocco,"G / FI",0,0,5,0,0,0,5,5,*,0
2018,Luxembourg,Morocco,"G / FI",55,0,90,0,0,15,0,15,50,0
2018,Luxembourg,Morocco,"G / AR",0,0,5,0,0,10,0,10,0,0
2018,"The former Yugoslav Republic of Macedonia",Morocco,"G / FA",0,0,*,0,0,0,*,*,0,0
2018,Malta,Morocco,"G / FI",5,0,20,*,0,11,0,13,12,0
2018,Malta,Morocco,"G / AR",*,0,6,0,0,0,*,*,5,0
2018,Montenegro,Morocco,"G / FA",23,16,177,0,0,0,180,180,20,20
2018,Mauritania,Morocco,"U / FI",*,*,7,0,0,0,*,*,6,6
2018,Malaysia,Morocco,"U / FI",*,*,*,*,0,0,*,*,0,0
2018,Niger,Morocco,"J / FI",*,*,0,0,0,0,*,*,0,0
2018,Nigeria,Morocco,"G / FI",*,*,0,0,0,0,0,,*,*
2018,Netherlands,Morocco,"G / RA",5,0,90,0,0,25,19,44,23,0
2018,Netherlands,Morocco,"G / FI",175,0,1066,0,0,292,26,318,304,0
2018,Norway,Morocco,"G / AR",6,0,21,0,0,25,0,25,*,0
2018,Norway,Morocco,"G / FI",7,0,19,0,0,*,16,20,5,0
2018,Norway,Morocco,"G / RA",*,0,*,0,0,*,0,*,*,0
2018,"New Zealand",Morocco,"G / FI",*,0,0,0,0,*,0,*,0,0
2018,Pakistan,Morocco,"U / AR",*,*,0,0,0,0,0,,*,*
2018,Peru,Morocco,"G / FI",*,0,*,0,0,*,0,*,*,0
2018,Poland,Morocco,"G / AR",0,0,0,0,0,*,0,*,0,0
2018,Poland,Morocco,"G / FI",*,0,*,0,0,0,*,*,0,0
2018,Portugal,Morocco,"G / FI",0,0,30,0,0,10,20,30,0,0
2018,Paraguay,Morocco,"U / FI",*,0,0,0,0,0,*,*,0,0
2018,Romania,Morocco,"G / JR",0,0,0,0,*,*,0,*,0,0
2018,Romania,Morocco,"G / RA",0,0,*,0,0,0,0,,0,0
2018,Romania,Morocco,"G / FI",*,*,5,0,0,6,0,6,*,*
2018,"Russian Federation",Morocco,"G / TA",0,0,*,0,0,0,*,*,0,0
2018,"Serbia and Kosovo (S/RES/1244 (1999))",Morocco,"G / FI",*,*,*,0,0,0,*,*,0,0
2018,Slovakia,Morocco,"G / RA",0,0,*,0,0,0,0,,0,0
2018,Slovakia,Morocco,"G / FA",0,0,*,0,0,*,0,*,0,0
2018,Slovenia,Morocco,"G / FI",12,0,172,0,0,35,145,180,11,0
2018,Slovenia,Morocco,"G / RA",0,0,7,0,0,0,0,,0,0
2018,Slovenia,Morocco,"G / AR",0,0,*,0,0,0,0,,0,0
2018,Sweden,Morocco,"G / RA",55,0,83,*,0,58,42,101,40,0
2018,Sweden,Morocco,"G / FI",204,0,299,9,0,163,206,378,139,0
2018,Sweden,Morocco,"G / JR",109,0,240,*,0,180,25,206,139,0
2018,Swaziland,Morocco,"G / FI",*,0,0,0,0,0,0,,*,0
2018,"Syrian Arab Rep.",Morocco,"U / JR",*,*,0,0,0,*,0,*,0,0
2018,"Syrian Arab Rep.",Morocco,"U / FI",*,*,0,0,0,0,*,*,0,0
2018,Thailand,Morocco,"U / FI",0,0,*,*,0,0,0,*,0,0
2018,Tunisia,Morocco,"U / FI",0,0,*,*,0,0,*,*,0,0
2018,Turkey,Morocco,"U / AR",*,0,0,0,0,0,0,,*,0
2018,Turkey,Morocco,"U / FI",73,36,18,*,0,0,19,21,70,24
2018,Ukraine,Morocco,"G / FI",*,*,6,0,0,*,*,*,5,*
2018,Uruguay,Morocco,"G / FI",*,*,8,0,0,0,*,*,10,7
2018,"United States of America",Morocco,"G / EO",40,0,12,0,0,*,0,*,39,0
2018,"United States of America",Morocco,"G / IN",129,0,36,10,0,6,9,25,142,0
2018,"United States of America",Morocco,"G / AR",29,0,16,0,0,0,0,,34,0
2018,Argentina,"Rep. of Moldova","G / FI",*,0,0,0,0,0,0,,*,0
2018,Austria,"Rep. of Moldova","G / FA",44,0,42,*,0,12,13,26,45,0
2018,Belgium,"Rep. of Moldova","G / FI",15,0,5,0,0,0,0,,5,0
2018,Belarus,"Rep. of Moldova","G / FI",*,0,0,0,*,0,0,*,0,0
2018,Canada,"Rep. of Moldova","G / AR",*,0,0,0,0,*,0,*,*,0
2018,Canada,"Rep. of Moldova","G / FI",21,0,5,11,0,*,5,17,5,0
2018,Switzerland,"Rep. of Moldova","G / FI",10,0,*,0,0,7,*,10,*,0
2018,Cyprus,"Rep. of Moldova","G / RA",0,0,*,0,0,0,0,,0,0
2018,Cyprus,"Rep. of Moldova","G / AR",*,0,0,0,0,0,*,*,0,0
2018,Cyprus,"Rep. of Moldova","G / FI",*,0,*,0,0,0,*,*,5,0
2018,"Czech Rep.","Rep. of Moldova","G / RA",0,0,*,0,0,0,0,,0,0
2018,"Czech Rep.","Rep. of Moldova","G / FI",13,0,11,0,0,15,6,21,7,0
2018,Germany,"Rep. of Moldova","G / RA",*,0,679,0,*,62,551,614,*,0
2018,Germany,"Rep. of Moldova","G / JR",338,0,1415,*,*,421,552,976,693,0
2018,Germany,"Rep. of Moldova","G / NA",102,0,1782,6,11,1495,84,1596,286,0
2018,Denmark,"Rep. of Moldova","G / FI",0,0,*,0,0,*,0,*,0,0
2018,Spain,"Rep. of Moldova","G / FI",21,0,14,0,0,21,0,21,20,0
2018,Finland,"Rep. of Moldova","G / FI",0,0,0,0,0,*,0,*,0,0
2018,France,"Rep. of Moldova","G / RA",0,0,*,0,0,0,0,,0,0
2018,France,"Rep. of Moldova","G / FI",0,0,307,*,0,93,9,103,187,0
2018,"United Kingdom","Rep. of Moldova","G / FI",0,0,*,0,0,0,0,,*,0
2018,Georgia,"Rep. of Moldova","G / FI",*,0,0,0,0,*,0,*,0,0
2018,Greece,"Rep. of Moldova","G / AR",14,0,17,0,*,17,*,20,11,0
2018,Greece,"Rep. of Moldova","G / FI",26,0,42,*,0,27,13,41,30,0
2018,Greece,"Rep. of Moldova","G / FI",0,0,*,0,0,0,0,,0,0
2018,Hungary,"Rep. of Moldova","G / FI",*,0,0,0,0,*,0,*,0,0
2018,Ireland,"Rep. of Moldova","G / FI",8,0,*,0,0,*,0,*,7,0
2018,Ireland,"Rep. of Moldova","G / AR",*,0,*,*,0,*,*,*,0,0
2018,Iceland,"Rep. of Moldova","G / FI",0,0,33,0,0,*,5,7,26,0
2018,Iceland,"Rep. of Moldova","G / AR",0,0,*,0,0,0,0,,*,0
2018,Israel,"Rep. of Moldova","G / FA",426,0,436,0,0,68,143,211,651,0
2018,Italy,"Rep. of Moldova","G / FI",36,0,63,0,8,19,0,27,72,0
2018,Jordan,"Rep. of Moldova","U / FI",*,*,*,0,0,0,0,,*,*
2018,Lithuania,"Rep. of Moldova","G / FI",0,0,5,0,0,0,0,,5,0
2018,Luxembourg,"Rep. of Moldova","G / FI",5,0,0,0,0,0,0,,5,0
2018,Netherlands,"Rep. of Moldova","G / FI",70,0,831,0,0,200,68,268,217,0
2018,Netherlands,"Rep. of Moldova","G / RA",0,0,20,0,0,0,0,,12,0
2018,Norway,"Rep. of Moldova","G / FI",0,0,*,0,0,*,0,*,0,0
2018,Norway,"Rep. of Moldova","G / AR",*,0,5,0,0,5,0,5,0,0
2018,Poland,"Rep. of Moldova","G / FI",6,0,*,0,0,7,*,9,*,0
2018,Poland,"Rep. of Moldova","G / AR",0,0,5,0,0,5,0,5,0,0
2018,Romania,"Rep. of Moldova","G / JR",0,0,0,0,0,*,0,*,0,0
2018,Romania,"Rep. of Moldova","G / RA",0,0,*,0,0,0,0,,0,0
2018,Romania,"Rep. of Moldova","G / FI",*,*,20,0,0,13,9,22,*,*
2018,"Russian Federation","Rep. of Moldova","G / TA",7,7,28,0,6,0,20,26,9,9
2018,"Russian Federation","Rep. of Moldova","G / FI",*,*,10,5,0,0,5,10,*,*
2018,Slovenia,"Rep. of Moldova","G / FI",0,0,*,0,0,0,*,*,0,0
2018,Sweden,"Rep. of Moldova","G / RA",0,0,*,0,0,*,*,*,0,0
2018,Sweden,"Rep. of Moldova","G / JR",*,0,6,0,0,8,0,8,*,0
2018,Sweden,"Rep. of Moldova","G / FI",*,0,17,0,0,9,6,15,*,0
2018,Ukraine,"Rep. of Moldova","G / FI",6,*,*,0,0,*,*,*,5,*
2018,"United States of America","Rep. of Moldova","G / EO",75,0,34,*,0,8,0,12,85,0
2018,"United States of America","Rep. of Moldova","G / AR",499,0,163,46,0,14,13,73,557,0
2018,"United States of America","Rep. of Moldova","G / IN",1637,0,180,74,0,130,65,269,1572,0
2018,Belgium,Madagascar,"G / FI",5,0,0,0,0,0,0,,5,0
2018,Brazil,Madagascar,"G / FI",*,0,0,0,0,0,0,,*,0
2018,Canada,Madagascar,"G / FI",10,*,12,*,0,*,0,6,16,0
2018,Canada,Madagascar,"G / AR",0,0,*,0,0,0,0,,*,0
2018,Germany,Madagascar,"G / RA",0,0,*,0,0,0,*,*,0,0
2018,Germany,Madagascar,"G / NA",*,0,10,0,0,5,*,6,5,0
2018,Germany,Madagascar,"G / JR",5,0,8,0,0,0,0,,13,0
2018,Djibouti,Madagascar,"J / FI",*,*,0,0,0,0,0,,*,*
2018,Egypt,Madagascar,"U / FI",*,*,0,0,0,0,*,*,0,0
2018,France,Madagascar,"G / AR",35,0,69,0,*,52,*,57,51,0
2018,France,Madagascar,"G / RA",0,0,6,0,0,0,0,,0,0
2018,France,Madagascar,"G / FI",0,0,119,*,*,103,*,112,0,0
2018,France,Madagascar,"G / RA",0,0,*,0,0,0,0,,0,0
2018,Greece,Madagascar,"G / AR",0,0,*,0,0,0,0,,*,0
2018,Greece,Madagascar,"G / FI",*,0,0,0,0,*,0,*,0,0
2018,Indonesia,Madagascar,"U / AR",*,*,0,0,0,0,*,*,0,0
2018,Italy,Madagascar,"G / FI",*,0,8,*,*,*,0,5,7,0
2018,Lebanon,Madagascar,"U / FI",0,0,*,0,0,*,0,*,*,*
2018,Morocco,Madagascar,"U / FI",0,0,*,0,0,0,0,,*,*
2018,Sweden,Madagascar,"G / JR",0,0,*,0,0,*,0,*,0,0
2018,Sweden,Madagascar,"G / FI",0,0,*,0,0,0,*,*,0,0
2018,"United States of America",Madagascar,"G / IN",5,0,*,0,0,*,*,*,6,0
2018,"United States of America",Madagascar,"G / AR",0,0,5,0,0,0,0,,8,0
2018,Australia,Maldives,"G / FI",16,0,0,0,0,0,0,,15,0
2018,Canada,Maldives,"G / FI",0,0,*,*,0,0,0,*,*,0
2018,Switzerland,Maldives,"G / FI",0,0,*,0,0,*,0,*,0,0
2018,France,Maldives,"G / FI",0,0,*,*,0,0,0,*,0,0
2018,"United Kingdom",Maldives,"G / AR",0,0,0,0,0,0,*,*,0,0
2018,"United Kingdom",Maldives,"G / FI",7,0,10,7,0,0,0,7,10,0
2018,"Sri Lanka",Maldives,"U / FI",*,*,*,*,0,0,*,*,*,*
2018,Norway,Maldives,"G / RA",0,0,*,0,0,0,*,*,0,0
2018,"New Zealand",Maldives,"G / FI",0,0,*,0,0,0,0,,*,0
2018,"United States of America",Maldives,"G / IN",*,0,0,0,0,0,0,,*,0
2018,Argentina,Mexico,"G / FI",*,0,*,0,0,0,0,,6,0
2018,Argentina,Mexico,"G / AR",*,0,0,0,0,0,0,,*,0
2018,Australia,Mexico,"G / AR",11,0,0,0,0,0,0,,11,0
2018,Australia,Mexico,"G / FI",6,0,0,0,0,0,0,,11,0
2018,Austria,Mexico,"G / FA",*,0,0,0,0,0,0,,0,0
2018,Belgium,Mexico,"G / FI",5,0,5,0,0,0,0,,10,0
2018,Belize,Mexico,"G / FI",*,*,*,0,0,*,0,*,*,*
2018,"Bolivia (Plurinational State of)",Mexico,"G / FI",*,*,0,0,0,0,0,,*,*
2018,Brazil,Mexico,"G / FI",23,8,12,0,0,0,*,*,33,5
2018,Canada,Mexico,"G / FI",1285,38,3156,209,0,369,312,890,3498,50
2018,Canada,Mexico,"G / AR",123,0,289,7,0,85,9,101,315,0
2018,Switzerland,Mexico,"G / FI",*,0,*,0,0,*,*,*,*,0
2018,Chile,Mexico,"G / FI",*,*,0,0,0,0,0,,*,0
2018,Colombia,Mexico,"G / FI",0,0,*,0,0,0,0,,*,0
2018,"Costa Rica",Mexico,"G / FI",10,10,13,0,0,0,8,8,15,15
2018,Cuba,Mexico,"U / FI",0,0,*,0,0,*,0,*,0,0
2018,Curaçao,Mexico,"U / FI",*,*,0,0,0,0,0,,*,*
2018,"Czech Rep.",Mexico,"G / FI",0,0,*,0,0,0,0,,*,0
2018,Germany,Mexico,"G / RA",0,0,*,0,0,0,0,,149,0
2018,Germany,Mexico,"G / JR",5,0,0,0,*,0,*,5,0,0
2018,Germany,Mexico,"G / NA",*,0,7,0,5,0,0,5,*,0
2018,Denmark,Mexico,"G / FI",0,0,*,0,0,0,0,,0,0
2018,Ecuador,Mexico,"G / FA",*,*,0,*,0,0,0,*,*,*
2018,Spain,Mexico,"G / FI",56,0,68,5,0,40,0,45,75,0
2018,Finland,Mexico,"G / FI",*,0,5,0,0,*,0,*,*,0
2018,France,Mexico,"G / FI",0,0,10,0,*,13,0,14,0,0
2018,"United Kingdom",Mexico,"G / AR",0,0,5,0,0,*,*,*,0,0
2018,"United Kingdom",Mexico,"G / FI",29,0,15,*,*,14,6,23,17,0
2018,"United Kingdom",Mexico,"G / RA",0,0,*,0,0,0,0,,0,0
2018,Greece,Mexico,"G / FI",*,0,*,0,0,*,*,*,0,0
2018,Greece,Mexico,"G / AR",0,0,*,0,0,0,0,,0,0
2018,Guatemala,Mexico,"G / FI",*,*,*,0,0,0,*,*,0,0
2018,Ireland,Mexico,"G / FI",6,0,7,0,0,5,*,6,7,0
2018,Ireland,Mexico,"G / AR",0,0,5,*,0,0,0,*,*,0
2018,Italy,Mexico,"G / FI",*,0,15,0,0,*,0,*,16,0
2018,"Rep. of Korea",Mexico,"G / FA",*,0,0,0,0,0,0,,*,0
2018,Norway,Mexico,"G / AR",0,0,*,0,0,*,0,*,0,0
2018,Norway,Mexico,"G / FI",0,0,*,0,0,*,0,*,0,0
2018,"New Zealand",Mexico,"G / FI",*,0,*,0,0,*,0,*,*,0
2018,Panama,Mexico,"G / FI",0,0,*,0,0,0,0,,*,*
2018,Peru,Mexico,"G / FI",*,0,*,0,0,*,0,*,*,0
2018,Poland,Mexico,"G / FI",*,0,0,0,0,0,0,,0,0
2018,Romania,Mexico,"G / FI",0,0,*,0,0,0,*,*,0,0
2018,Sweden,Mexico,"G / JR",*,0,6,0,0,*,*,5,*,0
2018,Sweden,Mexico,"G / FI",5,0,6,0,0,7,*,9,*,0
2018,Sweden,Mexico,"G / RA",*,0,*,0,0,*,*,*,0,0
2018,"United States of America",Mexico,"G / AR",20561,0,11396,25,0,154,2277,2456,27664,0
2018,"United States of America",Mexico,"G / IN",27993,0,5697,669,0,2593,8468,11730,22235,0
2018,"United States of America",Mexico,"G / EO",34944,0,14329,624,0,4808,3192,8624,35697,0
2018,Australia,"Marshall Islands","G / AR",0,0,*,0,0,0,*,*,0,0
2018,Australia,"The former Yugoslav Republic of Macedonia","G / AR",*,0,0,0,0,*,0,*,*,0
2018,Australia,"The former Yugoslav Republic of Macedonia","G / FI",20,0,6,0,0,0,0,,37,0
2018,Austria,"The former Yugoslav Republic of Macedonia","G / FA",85,0,47,0,*,31,22,56,65,0
2018,Belgium,"The former Yugoslav Republic of Macedonia","G / FI",135,0,125,15,0,155,0,170,95,0
2018,Belgium,"The former Yugoslav Republic of Macedonia","G / RA",0,0,70,5,0,85,0,90,0,0
2018,Bulgaria,"The former Yugoslav Republic of Macedonia","G / FA",0,0,*,0,0,0,*,*,0,0
2018,"Bosnia and Herzegovina","The former Yugoslav Republic of Macedonia","G / FI",0,0,*,0,0,0,0,,*,*
2018,Brazil,"The former Yugoslav Republic of Macedonia","G / FI",*,0,*,0,0,0,0,,*,0
2018,Canada,"The former Yugoslav Republic of Macedonia","G / FI",8,0,*,7,0,*,*,10,*,0
2018,Canada,"The former Yugoslav Republic of Macedonia","G / AR",0,0,*,0,0,*,0,*,*,0
2018,Switzerland,"The former Yugoslav Republic of Macedonia","G / FI",39,0,47,*,*,46,29,80,25,0
2018,Switzerland,"The former Yugoslav Republic of Macedonia","G / RA",0,0,18,0,0,0,0,,0,0
2018,"Czech Rep.","The former Yugoslav Republic of Macedonia","G / RA",0,0,*,0,0,0,0,,0,0
2018,"Czech Rep.","The former Yugoslav Republic of Macedonia","G / FI",*,0,0,0,*,*,0,*,0,0
2018,Germany,"The former Yugoslav Republic of Macedonia","G / JR",2451,0,1240,*,37,529,1187,1755,1728,0
2018,Germany,"The former Yugoslav Republic of Macedonia","G / RA",183,0,1225,0,9,175,1082,1266,74,0
2018,Germany,"The former Yugoslav Republic of Macedonia","G / NA",238,0,1247,*,11,1160,165,1338,180,0
2018,Denmark,"The former Yugoslav Republic of Macedonia","G / FI",*,0,5,0,0,11,0,11,*,0
2018,Denmark,"The former Yugoslav Republic of Macedonia","G / AR",0,0,9,0,0,0,0,,9,0
2018,Spain,"The former Yugoslav Republic of Macedonia","G / FI",8,0,6,0,0,*,0,*,20,0
2018,Finland,"The former Yugoslav Republic of Macedonia","G / FI",*,0,*,0,0,*,*,6,*,0
2018,France,"The former Yugoslav Republic of Macedonia","G / AR",120,0,540,*,*,185,283,472,214,0
2018,France,"The former Yugoslav Republic of Macedonia","G / RA",0,0,32,0,0,0,0,,0,0
2018,France,"The former Yugoslav Republic of Macedonia","G / FI",372,0,1603,8,5,912,57,982,452,0
2018,France,"The former Yugoslav Republic of Macedonia","G / RA",0,0,74,0,0,0,0,,0,0
2018,"United Kingdom","The former Yugoslav Republic of Macedonia","G / FI",*,0,*,0,0,*,*,*,0,0
2018,Greece,"The former Yugoslav Republic of Macedonia","G / FI",0,0,*,0,0,0,0,,0,0
2018,Greece,"The former Yugoslav Republic of Macedonia","G / FI",*,0,8,0,0,*,*,8,*,0
2018,Greece,"The former Yugoslav Republic of Macedonia","G / AR",*,0,*,0,0,*,0,*,*,0
2018,Croatia,"The former Yugoslav Republic of Macedonia","G / JR",*,*,0,0,0,*,0,*,0,0
2018,Ireland,"The former Yugoslav Republic of Macedonia","G / FI",*,0,*,0,0,*,0,*,*,0
2018,Iceland,"The former Yugoslav Republic of Macedonia","G / FI",6,0,10,0,0,15,*,16,0,0
2018,Iceland,"The former Yugoslav Republic of Macedonia","G / AR",10,0,12,0,0,22,0,22,0,0
2018,Italy,"The former Yugoslav Republic of Macedonia","G / FI",47,0,48,0,13,21,0,34,61,0
2018,Liechtenstein,"The former Yugoslav Republic of Macedonia","G / FI",7,0,10,0,0,0,0,,10,0
2018,Luxembourg,"The former Yugoslav Republic of Macedonia","G / FI",10,0,40,0,0,0,0,,10,0
2018,Luxembourg,"The former Yugoslav Republic of Macedonia","G / AR",0,0,5,0,0,10,0,10,0,0
2018,Mexico,"The former Yugoslav Republic of Macedonia","G / FI",*,0,0,0,0,*,0,*,0,0
2018,Malta,"The former Yugoslav Republic of Macedonia","G / AR",0,0,5,0,0,0,0,,5,0
2018,Malta,"The former Yugoslav Republic of Macedonia","G / FI",7,0,*,0,0,*,*,5,*,0
2018,Netherlands,"The former Yugoslav Republic of Macedonia","G / FI",0,0,92,0,0,94,0,94,0,0
2018,Netherlands,"The former Yugoslav Republic of Macedonia","G / RA",0,0,5,0,0,0,0,,0,0
2018,Norway,"The former Yugoslav Republic of Macedonia","G / AR",0,0,*,0,0,*,0,*,*,0
2018,Norway,"The former Yugoslav Republic of Macedonia","G / FI",0,0,9,0,0,9,0,9,0,0
2018,Romania,"The former Yugoslav Republic of Macedonia","G / JR",0,0,0,0,0,*,0,*,0,0
2018,Romania,"The former Yugoslav Republic of Macedonia","G / FI",*,*,0,0,0,0,0,,0,0
2018,Romania,"The former Yugoslav Republic of Macedonia","G / RA",0,0,*,0,0,0,0,,0,0
2018,"Serbia and Kosovo (S/RES/1244 (1999))","The former Yugoslav Republic of Macedonia","G / FI",*,*,0,0,0,*,0,*,0,0
2018,Sweden,"The former Yugoslav Republic of Macedonia","G / JR",55,0,46,0,0,62,11,73,28,0
2018,Sweden,"The former Yugoslav Republic of Macedonia","G / FI",26,0,62,0,0,55,19,74,14,0
2018,Sweden,"The former Yugoslav Republic of Macedonia","G / RA",7,0,24,0,0,12,13,25,7,0
2018,Uruguay,"The former Yugoslav Republic of Macedonia","G / FI",0,0,*,0,0,0,0,,*,0
2018,"United States of America","The former Yugoslav Republic of Macedonia","G / EO",26,0,8,0,0,0,0,,31,0
2018,"United States of America","The former Yugoslav Republic of Macedonia","G / IN",98,0,40,16,0,9,13,38,103,0
2018,"United States of America","The former Yugoslav Republic of Macedonia","G / AR",39,0,17,0,0,0,0,,45,0
2018,Angola,Mali,"G / FI",*,0,0,0,0,0,0,,*,0
2018,Argentina,Mali,"G / FI",*,0,*,0,0,0,0,,*,*
2018,Australia,Mali,"G / AR",*,0,*,0,0,*,0,*,*,0
2018,Austria,Mali,"G / FA",23,0,15,0,0,7,*,9,16,0
2018,Burundi,Mali,"G / FI",*,*,0,*,0,0,0,*,*,*
2018,Belgium,Mali,"G / FI",55,0,40,5,0,20,0,25,65,0
2018,Belgium,Mali,"G / RA",0,0,5,0,0,10,0,10,0,0
2018,Benin,Mali,"G / FI",12,12,5,15,0,0,0,15,*,*
2018,Bulgaria,Mali,"G / FA",7,7,*,0,0,*,0,*,8,8
2018,Brazil,Mali,"G / FI",415,74,37,*,0,22,*,29,423,100
2018,"Central African Rep.",Mali,"G / FA",*,*,0,*,0,0,0,*,0,0
2018,Canada,Mali,"G / FI",50,*,106,21,0,15,*,40,116,0
2018,Canada,Mali,"G / AR",42,0,13,6,0,18,0,24,29,0
2018,Switzerland,Mali,"G / RA",0,0,*,0,0,0,0,,0,0
2018,Switzerland,Mali,"G / FI",25,0,41,*,*,7,51,64,9,0
2018,China,Mali,"U / AR",*,0,0,0,0,0,*,*,0,0
2018,China,Mali,"U / FI",*,0,0,0,0,0,0,,*,0
